CoverID,Rating,Official,Username,FileSize,UploadedDate,NoRate
5554,5,Yes,alex1501,671,2013-08-22 00:00:00,Yes
5308,5,Yes,mynameisRAIN,622,2013-06-15 00:00:00,Yes
5230,5,Yes,flaviochief,667,2013-06-03 00:00:00,Yes
4734,5,No,lorryomega,600,2013-02-27 00:00:00,Yes
26269,,No,Sardaukar,962,2023-02-03 00:00:00,Yes
25876,,No,Logan1109,580,2022-11-01 00:00:00,Yes
22258,,No,linewalker90,1130,2018-02-19 00:00:00,Yes
18938,,No,Lurker,580,2016-03-11 00:00:00,Yes
18939,,No,Lurker,679,2016-03-11 00:00:00,Yes
18694,,Yes,Joseadilson,293,2016-02-07 00:00:00,Yes
17571,,No,pesxdz,927,2015-12-30 00:00:00,Yes
15516,,No,pesxdz,967,2015-11-14 00:00:00,Yes
12489,,No,ultramarina,1078,2015-02-16 00:00:00,Yes
11297,,No,bienv1,1069,2015-01-06 00:00:00,Yes
11298,,No,bienv1,1093,2015-01-06 00:00:00,Yes
10871,,No,Roberto3,1166,2014-12-18 00:00:00,Yes
